rowNumber,ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
1155,0395353416,"Slippage: Previously Poised, Previously Uncollected Stories",Harlan Ellison,1997,Houghton Mifflin,http://images.amazon.com/images/P/0395353416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0395353416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0395353416.01.LZZZZZZZ.jpg
1156,0066211611,Portrait in Sepia,Isabel Allende,2001,HarperCollins Publishers,http://images.amazon.com/images/P/0066211611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0066211611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0066211611.01.LZZZZZZZ.jpg
1157,0312254164,The Pilgrimage Road to Santiago : The Complete Cultural Handbook,David M. Gitlitz,2000,St. Martin's Griffin,http://images.amazon.com/images/P/0312254164.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312254164.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312254164.01.LZZZZZZZ.jpg
1158,3453147243,Der Magier. Der Erbe der Nacht.,Wolfgang Hohlbein,1999,Heyne,http://images.amazon.com/images/P/3453147243.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453147243.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453147243.01.LZZZZZZZ.jpg
1159,3746611229,Der fremde Freund. (Drachenblut).,Christoph Hein,1982,Aufbau Tb,http://images.amazon.com/images/P/3746611229.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3746611229.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3746611229.01.LZZZZZZZ.jpg
1160,3492229336,Die Meute der Erben.,Gaby Hauptmann,1999,Piper,http://images.amazon.com/images/P/3492229336.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3492229336.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3492229336.01.LZZZZZZZ.jpg
1161,3453177800,Ein Mann fÃ?Â¼r jede Gelegenheit.,Carolyn See,2001,Heyne,http://images.amazon.com/images/P/3453177800.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453177800.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453177800.01.LZZZZZZZ.jpg
1162,3423009152,Der Geteilte Himmel,Christa Wolf,0,Deutscher Taschenbuch Verlag,http://images.amazon.com/images/P/3423009152.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423009152.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423009152.01.LZZZZZZZ.jpg
1163,3596133319,Helden wie wir.,Thomas Brussig,1998,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596133319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596133319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596133319.01.LZZZZZZZ.jpg
1164,3822813397,Schamanismus. Reisen der Seele. Magische KrÃ?Â¤fte. Ekstase und Heilung.,Piers Vitebsky,2001,Taschen Verlag,http://images.amazon.com/images/P/3822813397.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3822813397.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3822813397.01.LZZZZZZZ.jpg
1165,3426871874,Entdecke den Schamanen in dir. Reise in die innere Welt des Alltags.,Christopher Weidner,2003,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co.",http://images.amazon.com/images/P/3426871874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3426871874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3426871874.01.LZZZZZZZ.jpg
1166,3453171977,Das Meer und kleine Fische.,Terry Pratchett,2000,Heyne,http://images.amazon.com/images/P/3453171977.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453171977.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453171977.01.LZZZZZZZ.jpg
1167,3423620005,Sofies Welt. Roman Ã?Â¼ber die Geschichte der Philosophie.,Jostein Gaarder,1999,Dtv,http://images.amazon.com/images/P/3423620005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3423620005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3423620005.01.LZZZZZZZ.jpg
1168,034537522X,The Book of Lost Tales 2 (The History of Middle-Earth - Volume 2),J.R.R. TOLKIEN,1992,Del Rey,http://images.amazon.com/images/P/034537522X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034537522X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034537522X.01.LZZZZZZZ.jpg
1169,0345375211,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1),J. R. R. Tolkien,1992,Del Rey Books,http://images.amazon.com/images/P/0345375211.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345375211.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345375211.01.LZZZZZZZ.jpg
1170,034545829X,Waking Up Screaming: Haunting Tales of Terror,H. P. Lovecraft,2003,Del Rey Books,http://images.amazon.com/images/P/034545829X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034545829X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034545829X.01.LZZZZZZZ.jpg
1171,0140042520,Dharma Bums,Jack Kerouac,1991,Penguin Books,http://images.amazon.com/images/P/0140042520.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140042520.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140042520.01.LZZZZZZZ.jpg
1172,0380789035,American Gods,Neil Gaiman,2002,HarperTorch,http://images.amazon.com/images/P/0380789035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380789035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380789035.01.LZZZZZZZ.jpg
1173,0446677574,Just Here Trying to Save a Few Lives : Tales of Life and Death from the ER,Pamela Grim,2002,Warner Books,http://images.amazon.com/images/P/0446677574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446677574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446677574.01.LZZZZZZZ.jpg
1174,0345358791,2061: Odyssey Three,Arthur C. Clarke,1991,Del Rey Books,http://images.amazon.com/images/P/0345358791.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345358791.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345358791.01.LZZZZZZZ.jpg
1175,0060964049,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,1989,Perennial,http://images.amazon.com/images/P/0060964049.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060964049.01.LZZZZZZZ.jpg
1176,0380558483,Pigeon,Jay Bennett,1983,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0380558483.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380558483.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380558483.01.LZZZZZZZ.jpg
1177,1558171398,Deadly Sleep,John Applegate,1988,Pinnacle Books,http://images.amazon.com/images/P/1558171398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558171398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558171398.01.LZZZZZZZ.jpg
1178,0425121046,Demon Night,J. Michael Straczynski,1990,Berkley Pub Group,http://images.amazon.com/images/P/0425121046.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425121046.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425121046.01.LZZZZZZZ.jpg
1179,0441317502,Harp and the Blade,John Myers Myers,1985,Ace Books,http://images.amazon.com/images/P/0441317502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441317502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441317502.01.LZZZZZZZ.jpg
1180,0804102279,"The World, the Flesh and the Devil",Reay Tannahill,1988,Ivy Books,http://images.amazon.com/images/P/0804102279.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804102279.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804102279.01.LZZZZZZZ.jpg
1181,0812551389,"The Skystone (Whyte, Jack. Camulod Chronicles, Bk. 1.)",Jack Whyte,1996,Forge,http://images.amazon.com/images/P/0812551389.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812551389.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812551389.01.LZZZZZZZ.jpg
1182,0345298985,"One Tree (Donaldson, Stephen R. Second Chronicles of Thomas Covenant, Bk. 2.)",Stephen R. Donaldson,1982,Ballantine Books,http://images.amazon.com/images/P/0345298985.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345298985.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345298985.01.LZZZZZZZ.jpg
1183,0345316991,White Gold Wielder Chronicles 3 (Second Chronicles of Thomas Covenant),Stephen R Donaldson,1984,Ballantine Books,http://images.amazon.com/images/P/0345316991.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345316991.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345316991.01.LZZZZZZZ.jpg
1184,034531042X,Wounded Land (Second Chronicles of Thomas Covenant),Stephen R. Donaldson,1981,Del Rey Books,http://images.amazon.com/images/P/034531042X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034531042X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034531042X.01.LZZZZZZZ.jpg
1185,0345310306,"The Power That Preserves (The Chronicles of Thomas Covenant the Unbeliever, Book Three)",Stephen R. Donaldson,1979,Del Rey Books,http://images.amazon.com/images/P/0345310306.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345310306.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345310306.01.LZZZZZZZ.jpg
1186,0345310292,Illearth War / Thomas Covenant #02 (Chronicles of Thomas Covenant the Unbeliever),Stephen Donaldson,1978,Ballantine Books,http://images.amazon.com/images/P/0345310292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345310292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345310292.01.LZZZZZZZ.jpg
1187,034531011X,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, Book One)",Stephen R. Donaldson,1978,Del Rey Books,http://images.amazon.com/images/P/034531011X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034531011X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034531011X.01.LZZZZZZZ.jpg
1188,0679734058,Killing Mister Watson,Peter Matthiessen,1991,Vintage Books USA,http://images.amazon.com/images/P/0679734058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679734058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679734058.01.LZZZZZZZ.jpg
1189,0451130448,Exocet,Jack Higgins,1984,Penguin Putnam~mass,http://images.amazon.com/images/P/0451130448.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451130448.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451130448.01.LZZZZZZZ.jpg
1190,0553266500,The Crib,Paul Kent,1987,Bantam Books,http://images.amazon.com/images/P/0553266500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553266500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553266500.01.LZZZZZZZ.jpg
1191,0440206154,Red Dragon,Thomas Harris,2000,Dell Publishing Company,http://images.amazon.com/images/P/0440206154.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440206154.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440206154.01.LZZZZZZZ.jpg
1192,0345370775,Jurassic Park,Michael Crichton,1999,Ballantine Books,http://images.amazon.com/images/P/0345370775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg
1193,0441366945,Imaginary Lands,Robin McKinley,1985,Ace Books,http://images.amazon.com/images/P/0441366945.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441366945.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441366945.01.LZZZZZZZ.jpg
1194,0553574833,So That Others May Live: Caroline Hebard &amp; Her Search-And-Rescue Dogs,Hank Whittemore,1996,Bantam Books,http://images.amazon.com/images/P/0553574833.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574833.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574833.01.LZZZZZZZ.jpg
1195,0915950839,How to Get Your Kid to Eat but Not Too Much,Ellyn Satter,1987,Bull Publishing Company,http://images.amazon.com/images/P/0915950839.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0915950839.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0915950839.01.LZZZZZZZ.jpg
1196,0060242388,Shape Changer,Bill Brittain,1994,Harpercollins Juvenile Books,http://images.amazon.com/images/P/0060242388.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060242388.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060242388.01.LZZZZZZZ.jpg
1197,0452265347,The Piano Lesson (Plume Drama),August Wilson,1990,Plume Books,http://images.amazon.com/images/P/0452265347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452265347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452265347.01.LZZZZZZZ.jpg
1198,0743457943,Trading Places,Fern Michaels,2003,Pocket Star,http://images.amazon.com/images/P/0743457943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457943.01.LZZZZZZZ.jpg
1199,0373484224,Stanislaski Brothers (Silhouette Promo),Nora Roberts,2000,Silhouette,http://images.amazon.com/images/P/0373484224.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373484224.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373484224.01.LZZZZZZZ.jpg
1200,0553205757,Housekeeping,Marilynn Robinson,1982,Bantam Books,http://images.amazon.com/images/P/0553205757.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553205757.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553205757.01.LZZZZZZZ.jpg
1201,0060171510,A Feather on the Breath of God: A Novel,Sigrid Nunez,1995,HarperCollins Publishers,http://images.amazon.com/images/P/0060171510.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060171510.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060171510.01.LZZZZZZZ.jpg
1202,0312421001,I Thought My Father Was God: And Other True Tales from NPR's National Story Project,Paul Auster,2002,Picador,http://images.amazon.com/images/P/0312421001.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312421001.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312421001.01.LZZZZZZZ.jpg
1203,0786000988,Highland Fling,Amanda Scott,1995,Pinnacle Books,http://images.amazon.com/images/P/0786000988.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786000988.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786000988.01.LZZZZZZZ.jpg
1204,0380789019,Neverwhere,Neil Gaiman,1998,Avon,http://images.amazon.com/images/P/0380789019.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380789019.01.LZZZZZZZ.jpg
1205,0451135989,French Lieutenant Woman,John Fowles,1981,Penguin Putnam~mass,http://images.amazon.com/images/P/0451135989.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451135989.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451135989.01.LZZZZZZZ.jpg
1206,0380018179,The Thorn Birds,Colleen McCullough,1978,Avon,http://images.amazon.com/images/P/0380018179.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380018179.01.LZZZZZZZ.jpg
1207,0679004785,"Fodor's Exploring London, 4th Edition (Fodor's Exploring London)",Christopher Catling,2000,Fodor's,http://images.amazon.com/images/P/0679004785.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679004785.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679004785.01.LZZZZZZZ.jpg
1208,0684825821,On Her Own Ground : The Life and Times of Madam C.J. Walker,A'Lelia Bundles,2001,Scribner,http://images.amazon.com/images/P/0684825821.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684825821.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684825821.01.LZZZZZZZ.jpg
1209,0517395754,Four Complete Lord Peter Wimsey Novels,Dorothy L. Sayers,1982,Random House Value Publishing,http://images.amazon.com/images/P/0517395754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517395754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517395754.01.LZZZZZZZ.jpg
1210,067101420X,"Forever... : A Novel of Good and Evil, Love and Hope",Jude Deveraux,2002,Pocket,http://images.amazon.com/images/P/067101420X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067101420X.01.LZZZZZZZ.jpg
1211,0679457313,The God of Small Things,Arundhati Roy,1997,Random House Inc,http://images.amazon.com/images/P/0679457313.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679457313.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679457313.01.LZZZZZZZ.jpg
1212,0394557433,Gift From The Sea,Anne Morrow Lindbergh,1986,Pantheon Books,http://images.amazon.com/images/P/0394557433.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394557433.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394557433.01.LZZZZZZZ.jpg
1213,0553571656,The Beekeeper's Apprentice,LAURIE R. KING,1996,Bantam,http://images.amazon.com/images/P/0553571656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553571656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553571656.01.LZZZZZZZ.jpg
1214,0312169787,The Red Tent : A Novel,Anita Diamant,1997,St. Martin's Press,http://images.amazon.com/images/P/0312169787.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312169787.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312169787.01.LZZZZZZZ.jpg
1215,0942257324,The Earth House,Jeanne Duprau,1992,New Chapter Press,http://images.amazon.com/images/P/0942257324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0942257324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0942257324.01.LZZZZZZZ.jpg
1216,0805008950,Tracks,Louise Erdrich,1988,Smithmark Pub,http://images.amazon.com/images/P/0805008950.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805008950.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805008950.01.LZZZZZZZ.jpg
1217,0786866276,Mother of Pearl,Melinda Haynes,1999,Hyperion,http://images.amazon.com/images/P/0786866276.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786866276.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786866276.01.LZZZZZZZ.jpg
1218,0151000638,Baba: A Return to China upon My Father's Shoulders,Belle Yang,1994,Harcourt,http://images.amazon.com/images/P/0151000638.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0151000638.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0151000638.01.LZZZZZZZ.jpg
1219,0140266771,Larry's Party,Carol Shields,1998,Penguin Books,http://images.amazon.com/images/P/0140266771.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140266771.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140266771.01.LZZZZZZZ.jpg
1220,015644450X,In Love &amp; Trouble: Stories of Black Women,Alice Walker,1974,Harvest Books,http://images.amazon.com/images/P/015644450X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015644450X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015644450X.01.LZZZZZZZ.jpg
1221,0679723420,Pale Fire: A Novel (Vintage International),Vladimir Vladimirovich Nabokov,1989,Vintage Books USA,http://images.amazon.com/images/P/0679723420.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679723420.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679723420.01.LZZZZZZZ.jpg
1222,0441004016,The Anubis Gates,Tim Powers,1997,Ace Books,http://images.amazon.com/images/P/0441004016.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441004016.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441004016.01.LZZZZZZZ.jpg
1223,0671500546,The Vulcan Academy Murders,Jean Lorrah,1984,Star Trek,http://images.amazon.com/images/P/0671500546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671500546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671500546.01.LZZZZZZZ.jpg
1224,0140620338,Picture of Dorian Gray,Oscar Wilde,0,Penguin Putnam~mass,http://images.amazon.com/images/P/0140620338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140620338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140620338.01.LZZZZZZZ.jpg
1225,0460878263,Samuel Taylor Coelridge (Everyman Poetry Library),John Beer,1997,Everyman Paperback Classics,http://images.amazon.com/images/P/0460878263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0460878263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0460878263.01.LZZZZZZZ.jpg
1226,3257061269,Der Alchimist.,Paulo Coelho,2003,"Diogenes Verlag, ZÃ?Â¼rich",http://images.amazon.com/images/P/3257061269.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3257061269.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3257061269.01.LZZZZZZZ.jpg
1227,3453210999,Das Lied der alten Steine.,Barbara Erskine,2002,Heyne,http://images.amazon.com/images/P/3453210999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453210999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453210999.01.LZZZZZZZ.jpg
1228,3404126661,"Suche Hose, biete Rock.",Annegrit Arens,1997,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404126661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404126661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404126661.01.LZZZZZZZ.jpg
